,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time
214,2024-02-29 21:40:39.696532011,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.132282019
239,2024-02-29 21:41:35.217811108,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:55.521279097
240,2024-02-29 21:41:40.657371998,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.439560890
298,2024-02-29 21:42:36.426884890,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:55.769512892
305,2024-02-29 21:42:41.583242893,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.156358003
328,2024-02-29 21:43:39.102190971,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:57.518948078
342,2024-02-29 21:43:44.552586079,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.450395108
450,2024-02-29 21:44:41.777928114,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:57.225342035
464,2024-02-29 21:44:47.022479057,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.244550943
484,2024-02-29 21:45:42.974168062,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:55.951689005
496,2024-02-29 21:45:48.462677002,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.488508940
519,2024-02-29 21:46:45.650893927,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:57.188216925
520,2024-02-29 21:46:50.926410913,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.275516986
554,2024-02-29 21:47:46.907804966,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:55.981394053
555,2024-02-29 21:47:52.365907907,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.458102941
581,2024-02-29 21:48:48.992604017,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:56.626696110
582,2024-02-29 21:48:54.320588112,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.327984095
609,2024-02-29 21:49:51.443118095,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:57.122529983
179,2024-02-29 21:40:28.873949051,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,
198,2024-02-29 21:40:34.558353901,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:05.684404850
235,2024-02-29 21:41:29.901376963,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:55.343023062
237,2024-02-29 21:41:30.720880985,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:00.819504022
238,2024-02-29 21:41:35.210141897,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:04.489260912
288,2024-02-29 21:42:31.753668070,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:56.543526173
292,2024-02-29 21:42:32.777913094,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:01.024245024
297,2024-02-29 21:42:36.421403885,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:03.643490791
324,2024-02-29 21:43:33.907603025,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:57.486199140
326,2024-02-29 21:43:34.931752920,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:01.024149895
327,2024-02-29 21:43:39.096663952,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:04.164911032
391,2024-02-29 21:44:35.859139919,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:56.762475967
405,2024-02-29 21:44:36.883250952,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:01.024111033
447,2024-02-29 21:44:41.772706985,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:04.889456033
477,2024-02-29 21:45:37.913573027,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:56.140866042
480,2024-02-29 21:45:38.937516928,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:01.023943901
483,2024-02-29 21:45:42.968125105,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:04.030608177
512,2024-02-29 21:46:39.865940094,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:56.897814989
514,2024-02-29 21:46:40.889142036,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:01.023201942
518,2024-02-29 21:46:45.644488096,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:04.755346060
542,2024-02-29 21:47:41.922072887,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:56.277584791
546,2024-02-29 21:47:42.946984053,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:01.024911166
553,2024-02-29 21:47:46.899175882,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:03.952191829
577,2024-02-29 21:48:44.076816082,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:57.177640200
579,2024-02-29 21:48:44.896296024,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:00.819479942
580,2024-02-29 21:48:48.985693932,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:04.089397908
604,2024-02-29 21:49:46.030348063,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:57.044654131
607,2024-02-29 21:49:47.054565907,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:01.024217844
608,2024-02-29 21:49:51.436041117,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:04.381475210
1,2024-02-29 21:39:40.963375092,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,
40,2024-02-29 21:39:46.479732990,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.516357898
227,2024-02-29 21:40:44.673568964,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:58.193835974
229,2024-02-29 21:40:49.970634937,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.297065973
253,2024-02-29 21:41:45.324373960,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:55.353739023
260,2024-02-29 21:41:50.384128094,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.059754134
310,2024-02-29 21:42:46.537730932,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:56.153602838
312,2024-02-29 21:42:51.822577953,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.284847021
351,2024-02-29 21:43:49.212507963,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:57.389930010
352,2024-02-29 21:43:54.288361073,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.075853110
467,2024-02-29 21:44:51.890311003,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:57.601949930
470,2024-02-29 21:44:57.262866973,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.372555970
499,2024-02-29 21:45:53.084253073,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:55.821386100
500,2024-02-29 21:45:58.190234900,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.105981827
523,2024-02-29 21:46:56.771914005,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:58.581679105
526,2024-02-29 21:47:02.292165995,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.520251990
558,2024-02-29 21:47:57.012628078,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:54.720462083
560,2024-02-29 21:48:02.094242096,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.081614018
585,2024-02-29 21:48:59.107374907,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:57.013132811
590,2024-02-29 21:49:04.558279991,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.450905084
0,2024-02-29 21:39:40.957573891,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,
41,2024-02-29 21:39:46.479984045,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.522410154
215,2024-02-29 21:40:39.696657896,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:53.216673851
226,2024-02-29 21:40:44.667885065,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.971227169
230,2024-02-29 21:40:49.970829010,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.302943945
241,2024-02-29 21:41:40.657649994,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:50.686820984
252,2024-02-29 21:41:45.317780018,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.660130024
261,2024-02-29 21:41:50.384376049,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.066596031
306,2024-02-29 21:42:41.583491087,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:51.199115038
309,2024-02-29 21:42:46.530733109,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.947242022
313,2024-02-29 21:42:51.822871923,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.292138814
343,2024-02-29 21:43:44.552732944,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:52.729861021
350,2024-02-29 21:43:49.205780983,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.653048039
353,2024-02-29 21:43:54.288625002,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.082844019
465,2024-02-29 21:44:47.022742987,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:52.734117985
466,2024-02-29 21:44:51.881724119,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.858981132
471,2024-02-29 21:44:57.263092041,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.381367922
497,2024-02-29 21:45:48.462934971,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:51.199842930
498,2024-02-29 21:45:53.078301907,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.615366936
501,2024-02-29 21:45:58.190521955,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.112220048
521,2024-02-29 21:46:50.926649094,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:52.736127139
522,2024-02-29 21:46:56.765511036,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:05.838861942
527,2024-02-29 21:47:02.292365074,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.526854038
556,2024-02-29 21:47:52.366250038,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:50.073884964
557,2024-02-29 21:47:57.007075071,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.640825033
561,2024-02-29 21:48:02.094502926,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.087427855
583,2024-02-29 21:48:54.320796967,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:52.226294041
584,2024-02-29 21:48:59.098572016,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.777775049
591,2024-02-29 21:49:04.558536053,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.459964037
178,2024-02-29 21:40:28.873794079,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,
234,2024-02-29 21:41:29.901166916,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.027372837
236,2024-02-29 21:41:30.720577002,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:00.819410086
287,2024-02-29 21:42:31.753434896,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.032857894
291,2024-02-29 21:42:32.777595997,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:01.024161101
323,2024-02-29 21:43:33.907272100,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.129676103
325,2024-02-29 21:43:34.931493044,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:01.024220944
354,2024-02-29 21:43:56.844794035,58.0,fe80::f27b:65ff:feab:e1c2,ff02::1,,,128.0,,,0,0 days 00:00:21.913300991
355,2024-02-29 21:43:56.844885111,58.0,fe80::f27b:65ff:feab:e1c2,ff02::1,,,128.0,,,0,0 days 00:00:00.000091076
390,2024-02-29 21:44:35.858882904,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:39.013997793
404,2024-02-29 21:44:36.882992983,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:01.024110079
476,2024-02-29 21:45:37.913300991,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.030308008
479,2024-02-29 21:45:38.937274933,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:01.023973942
511,2024-02-29 21:46:39.865752935,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:00.928478002
513,2024-02-29 21:46:40.888812065,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:01.023059130
541,2024-02-29 21:47:41.921819925,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.033007860
545,2024-02-29 21:47:42.946743965,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:01.024924040
576,2024-02-29 21:48:44.076549053,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.129805088
578,2024-02-29 21:48:44.896044970,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:00.819495917
603,2024-02-29 21:49:46.030138969,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.134093999
606,2024-02-29 21:49:47.054359913,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:01.024220944
6,2024-02-29 21:39:42.604597092,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,
9,2024-02-29 21:39:42.667037964,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.062440872
10,2024-02-29 21:39:42.794756889,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.127718925
12,2024-02-29 21:39:42.794758081,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.000001192
16,2024-02-29 21:39:43.607867956,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.813109875
20,2024-02-29 21:39:43.674631119,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.066763163
22,2024-02-29 21:39:43.818037987,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.143406868
37,2024-02-29 21:39:45.675003052,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.856965065
39,2024-02-29 21:39:45.866018057,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.191015005
43,2024-02-29 21:39:46.615684986,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.749666929
45,2024-02-29 21:39:46.682894945,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.067209959
48,2024-02-29 21:39:47.675431967,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.992537022
51,2024-02-29 21:39:47.710290909,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.034858942
54,2024-02-29 21:39:49.674859047,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.964568138
57,2024-02-29 21:39:49.754761934,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.079902887
62,2024-02-29 21:39:51.675878048,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.921116114
64,2024-02-29 21:39:51.802597046,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.126718998
68,2024-02-29 21:39:53.676358938,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.873761892
71,2024-02-29 21:39:55.634759903,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:01.958400965
73,2024-02-29 21:39:55.674490929,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.039731026
76,2024-02-29 21:39:55.694037914,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.019546985
78,2024-02-29 21:39:55.695074081,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.001036167
81,2024-02-29 21:39:57.676455021,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.981380940
83,2024-02-29 21:39:57.763606071,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.087151050
86,2024-02-29 21:39:59.675615072,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.912009001
91,2024-02-29 21:40:01.675765991,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:02.000150919
93,2024-02-29 21:40:01.837522984,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.161756993
96,2024-02-29 21:40:03.676527023,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.839004039
99,2024-02-29 21:40:03.886276007,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.209748984
102,2024-02-29 21:40:05.675107002,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.788830995
105,2024-02-29 21:40:05.729304075,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.054197073
108,2024-02-29 21:40:07.675682068,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.946377993
111,2024-02-29 21:40:07.778799057,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.103116989
115,2024-02-29 21:40:09.674498081,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.895699024
117,2024-02-29 21:40:09.824680090,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.150182009
121,2024-02-29 21:40:11.674812078,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.850131988
123,2024-02-29 21:40:11.872816086,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.198004008
126,2024-02-29 21:40:13.714251995,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.841435909
129,2024-02-29 21:40:13.921152115,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.206900120
131,2024-02-29 21:40:15.675112009,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.753959894
